"STATE","FACILITY_NAME","ORISPL_CODE","UNITID","OP_DATE","OP_HOUR","OP_TIME","GLOAD (MW)","SLOAD (1000lb/hr)","SO2_MASS (lbs)","SO2_MASS_MEASURE_FLG","SO2_RATE (lbs/mmBtu)","SO2_RATE_MEASURE_FLG","NOX_RATE (lbs/mmBtu)","NOX_RATE_MEASURE_FLG","NOX_MASS (lbs)","NOX_MASS_MEASURE_FLG","CO2_MASS (tons)","CO2_MASS_MEASURE_FLG","CO2_RATE (tons/mmBtu)","CO2_RATE_MEASURE_FLG","HEAT_INPUT (mmBtu)","FAC_ID","UNIT_ID"
"OR","Boardman","6106","1SG","01-01-2017","0","1","319","","972.8","Measured",".324","Calculated",".15","Measured","450.24","Calculated","314.8","Measured",".105","Calculated","3001.6","820","2778"
"OR","Boardman","6106","1SG","01-01-2017","1","1","397","","1387.6","Measured",".358","Calculated",".164","Measured","635.106","Calculated","406.2","Measured",".105","Calculated","3872.6","820","2778"
"OR","Boardman","6106","1SG","01-01-2017","2","1","511","","1889.7","Measured",".376","Calculated",".207","Measured","1039.078","Calculated","526.5","Measured",".105","Calculated","5019.7","820","2778"
"OR","Boardman","6106","1SG","01-01-2017","3","1","513","","1889","Measured",".377","Calculated",".209","Measured","1048.26","Calculated","526","Measured",".105","Calculated","5015.6","820","2778"
"OR","Boardman","6106","1SG","01-01-2017","4","1","544","","2049.6","Measured",".382","Calculated",".213","Measured","1143.043","Calculated","562.8","Measured",".105","Calculated","5366.4","820","2778"
"OR","Boardman","6106","1SG","01-01-2017","5","1","576","","2178.3","Measured",".386","Calculated",".208","Measured","1174.763","Calculated","592.3","Measured",".105","Calculated","5647.9","820","2778"
"OR","Boardman","6106","1SG","01-01-2017","6","1","582","","2170.1","Measured",".379","Calculated",".209","Measured","1195.522","Calculated","599.9","Measured",".105","Calculated","5720.2","820","2778"
"OR","Boardman","6106","1SG","01-01-2017","7","1","568","","2010.5","Measured",".358","Calculated",".202","Measured","1132.957","Calculated","588.2","Measured",".105","Calculated","5608.7","820","2778"
"OR","Boardman","6106","1SG","01-01-2017","8","1","524","","1785.3","Measured",".351","Calculated",".181","Measured","919.969","Calculated","533.1","Measured",".105","Calculated","5082.7","820","2778"
"OR","Boardman","6106","1SG","01-01-2017","9","1","525","","1841.6","Measured",".358","Calculated",".18","Measured","925.992","Calculated","539.5","Measured",".105","Calculated","5144.4","820","2778"
"OR","Boardman","6106","1SG","01-01-2017","10","1","525","","1938.5","Measured",".376","Calculated",".177","Measured","911.798","Calculated","540.3","Measured",".105","Calculated","5151.4","820","2778"
"OR","Boardman","6106","1SG","01-01-2017","11","1","525","","1935.9","Measured",".376","Calculated",".176","Measured","905.45","Calculated","539.6","Measured",".105","Calculated","5144.6","820","2778"
"OR","Boardman","6106","1SG","01-01-2017","12","1","526","","1910.1","Measured",".375","Calculated",".178","Measured","906.91","Calculated","534.4","Measured",".105","Calculated","5095","820","2778"
"OR","Boardman","6106","1SG","01-01-2017","13","1","560","","2085.8","Measured",".379","Calculated",".198","Measured","1089.693","Calculated","577.2","Measured",".105","Calculated","5503.5","820","2778"
"OR","Boardman","6106","1SG","01-01-2017","14","1","599","","2266","Measured",".386","Calculated",".212","Measured","1245.585","Calculated","616.2","Measured",".105","Calculated","5875.4","820","2778"
"OR","Boardman","6106","1SG","01-01-2017","15","1","600","","2273.4","Measured",".384","Calculated",".218","Measured","1291.519","Calculated","621.4","Measured",".105","Calculated","5924.4","820","2778"
"OR","Boardman","6106","1SG","01-01-2017","16","1","601","","2281.2","Measured",".385","Calculated",".216","Measured","1278.418","Calculated","620.7","Measured",".105","Calculated","5918.6","820","2778"
"OR","Boardman","6106","1SG","01-01-2017","17","1","628","","2389.4","Measured",".387","Calculated",".221","Measured","1364.874","Calculated","647.7","Measured",".105","Calculated","6175.9","820","2778"
"OR","Boardman","6106","1SG","01-01-2017","18","1","633","","2423.2","Measured",".385","Calculated",".223","Measured","1403.763","Calculated","660.2","Measured",".105","Calculated","6294.9","820","2778"
"OR","Boardman","6106","1SG","01-01-2017","19","1","634","","2388.9","Measured",".381","Calculated",".228","Measured","1428.42","Calculated","657.1","Measured",".105","Calculated","6265","820","2778"
"OR","Boardman","6106","1SG","01-01-2017","20","1","634","","2403","Measured",".383","Calculated",".223","Measured","1399.994","Calculated","658.4","Measured",".105","Calculated","6278","820","2778"
"OR","Boardman","6106","1SG","01-01-2017","21","1","634","","2435.6","Measured",".387","Calculated",".223","Measured","1402.96","Calculated","659.8","Measured",".105","Calculated","6291.3","820","2778"
"OR","Boardman","6106","1SG","01-01-2017","22","1","634","","2414.6","Measured",".385","Calculated",".222","Measured","1391.629","Calculated","657.5","Measured",".105","Calculated","6268.6","820","2778"
"OR","Boardman","6106","1SG","01-01-2017","23","1","634","","2406.9","Measured",".383","Calculated",".223","Measured","1400.462","Calculated","658.7","Measured",".105","Calculated","6280.1","820","2778"
"OR","Boardman","6106","1SG","01-02-2017","0","1","633","","2401.8","Measured",".383","Calculated",".226","Measured","1417.201","Calculated","657.7","Measured",".105","Calculated","6270.8","820","2778"
"OR","Boardman","6106","1SG","01-02-2017","1","1","547","","2024.8","Measured",".382","Calculated",".191","Measured","1011.288","Calculated","555.3","Measured",".105","Calculated","5294.7","820","2778"
"OR","Boardman","6106","1SG","01-02-2017","2","1","496","","1827.2","Measured",".383","Calculated",".172","Measured","820.216","Calculated","500.1","Measured",".105","Calculated","4768.7","820","2778"
"OR","Boardman","6106","1SG","01-02-2017","3","1","492","","1835.9","Measured",".385","Calculated",".164","Measured","782.542","Calculated","500.4","Measured",".105","Calculated","4771.6","820","2778"
"OR","Boardman","6106","1SG","01-02-2017","4","1","491","","1833.8","Measured",".384","Calculated",".165","Measured","787.925","Calculated","500.8","Measured",".105","Calculated","4775.3","820","2778"
"OR","Boardman","6106","1SG","01-02-2017","5","1","559","","2143","Measured",".389","Calculated",".206","Measured","1135.019","Calculated","577.9","Measured",".105","Calculated","5509.8","820","2778"
"OR","Boardman","6106","1SG","01-02-2017","6","1","610","","2297.3","Measured",".384","Calculated",".209","Measured","1251.199","Calculated","627.9","Measured",".105","Calculated","5986.6","820","2778"
"OR","Boardman","6106","1SG","01-02-2017","7","1","610","","2288.2","Measured",".384","Calculated",".206","Measured","1228.378","Calculated","625.4","Measured",".105","Calculated","5963","820","2778"
"OR","Boardman","6106","1SG","01-02-2017","8","1","610","","2311.4","Measured",".386","Calculated",".206","Measured","1233.013","Calculated","627.8","Measured",".105","Calculated","5985.5","820","2778"
"OR","Boardman","6106","1SG","01-02-2017","9","1","610","","2277.6","Measured",".383","Calculated",".204","Measured","1212.311","Calculated","623.3","Measured",".105","Calculated","5942.7","820","2778"
"OR","Boardman","6106","1SG","01-02-2017","10","1","610","","2259.7","Measured",".384","Calculated",".205","Measured","1205.195","Calculated","616.6","Measured",".105","Calculated","5879","820","2778"
"OR","Boardman","6106","1SG","01-02-2017","11","1","610","","2267.2","Measured",".383","Calculated",".202","Measured","1195.699","Calculated","620.8","Measured",".105","Calculated","5919.3","820","2778"
"OR","Boardman","6106","1SG","01-02-2017","12","1","609","","2276.5","Measured",".384","Calculated",".202","Measured","1197.597","Calculated","621.8","Measured",".105","Calculated","5928.7","820","2778"
"OR","Boardman","6106","1SG","01-02-2017","13","1","608","","2264.5","Measured",".385","Calculated",".21","Measured","1234.863","Calculated","616.7","Measured",".105","Calculated","5880.3","820","2778"
"OR","Boardman","6106","1SG","01-02-2017","14","1","609","","2269.8","Measured",".386","Calculated",".208","Measured","1222.894","Calculated","616.6","Measured",".105","Calculated","5879.3","820","2778"
"OR","Boardman","6106","1SG","01-02-2017","15","1","609","","2273.4","Measured",".387","Calculated",".209","Measured","1228.377","Calculated","616.4","Measured",".105","Calculated","5877.4","820","2778"
"OR","Boardman","6106","1SG","01-02-2017","16","1","611","","2259.3","Measured",".385","Calculated",".211","Measured","1238.718","Calculated","615.7","Measured",".105","Calculated","5870.7","820","2778"
"OR","Boardman","6106","1SG","01-02-2017","17","1","619","","2294.3","Measured",".386","Calculated",".217","Measured","1289.848","Calculated","623.4","Measured",".105","Calculated","5944","820","2778"
"OR","Boardman","6106","1SG","01-02-2017","18","1","634","","2373.1","Measured",".386","Calculated",".217","Measured","1334.984","Calculated","645.2","Measured",".105","Calculated","6152","820","2778"
"OR","Boardman","6106","1SG","01-02-2017","19","1","635","","2362.2","Measured",".383","Calculated",".217","Measured","1339.107","Calculated","647.2","Measured",".105","Calculated","6171","820","2778"
"OR","Boardman","6106","1SG","01-02-2017","20","1","635","","2373.5","Measured",".385","Calculated",".217","Measured","1339.476","Calculated","647.4","Measured",".105","Calculated","6172.7","820","2778"
"OR","Boardman","6106","1SG","01-02-2017","21","1","636","","2392","Measured",".385","Calculated",".218","Measured","1354.107","Calculated","651.5","Measured",".105","Calculated","6211.5","820","2778"
"OR","Boardman","6106","1SG","01-02-2017","22","1","635","","2382.7","Measured",".383","Calculated",".218","Measured","1357.442","Calculated","653.1","Measured",".105","Calculated","6226.8","820","2778"
"OR","Boardman","6106","1SG","01-02-2017","23","1","634","","2402.4","Measured",".385","Calculated",".214","Measured","1335.852","Calculated","654.7","Measured",".105","Calculated","6242.3","820","2778"
"OR","Boardman","6106","1SG","01-03-2017","0","1","627","","2346.4","Measured",".384","Calculated",".217","Measured","1325.067","Calculated","640.4","Measured",".105","Calculated","6106.3","820","2778"
"OR","Boardman","6106","1SG","01-03-2017","1","1","539","","1955.5","Measured",".384","Calculated",".183","Measured","932.733","Calculated","534.6","Measured",".105","Calculated","5096.9","820","2778"
"OR","Boardman","6106","1SG","01-03-2017","2","1","574","","2148.2","Measured",".388","Calculated",".196","Measured","1084.625","Calculated","580.4","Measured",".105","Calculated","5533.8","820","2778"
"OR","Boardman","6106","1SG","01-03-2017","3","1","630","","2337","Measured",".385","Calculated",".216","Measured","1312.848","Calculated","637.5","Measured",".105","Calculated","6078","820","2778"
"OR","Boardman","6106","1SG","01-03-2017","4","1","629","","2344.2","Measured",".384","Calculated",".217","Measured","1324.655","Calculated","640.2","Measured",".105","Calculated","6104.4","820","2778"
"OR","Boardman","6106","1SG","01-03-2017","5","1","630","","2341.9","Measured",".384","Calculated",".215","Measured","1312.833","Calculated","640.4","Measured",".105","Calculated","6106.2","820","2778"
"OR","Boardman","6106","1SG","01-03-2017","6","1","631","","2339.1","Measured",".386","Calculated",".214","Measured","1297.996","Calculated","636.1","Measured",".105","Calculated","6065.4","820","2778"
"OR","Boardman","6106","1SG","01-03-2017","7","1","632","","2333.7","Measured",".386","Calculated",".218","Measured","1319.183","Calculated","634.7","Measured",".105","Calculated","6051.3","820","2778"
"OR","Boardman","6106","1SG","01-03-2017","8","1","632","","2330.2","Measured",".385","Calculated",".217","Measured","1312.025","Calculated","634.1","Measured",".105","Calculated","6046.2","820","2778"
"OR","Boardman","6106","1SG","01-03-2017","9","1","633","","2342.9","Measured",".385","Calculated",".219","Measured","1334.433","Calculated","639.1","Measured",".105","Calculated","6093.3","820","2778"
"OR","Boardman","6106","1SG","01-03-2017","10","1","633","","2341.2","Measured",".385","Calculated",".222","Measured","1351.714","Calculated","638.6","Measured",".105","Calculated","6088.8","820","2778"
"OR","Boardman","6106","1SG","01-03-2017","11","1","635","","2347.2","Measured",".385","Calculated",".226","Measured","1378.736","Calculated","639.8","Measured",".105","Calculated","6100.6","820","2778"
"OR","Boardman","6106","1SG","01-03-2017","12","1","633","","2331.7","Measured",".385","Calculated",".216","Measured","1308.204","Calculated","635.2","Measured",".105","Calculated","6056.5","820","2778"
"OR","Boardman","6106","1SG","01-03-2017","13","1","632","","2335.9","Measured",".385","Calculated",".217","Measured","1315.736","Calculated","635.9","Measured",".105","Calculated","6063.3","820","2778"
"OR","Boardman","6106","1SG","01-03-2017","14","1","629","","2339.5","Measured",".385","Calculated",".216","Measured","1313.064","Calculated","637.6","Measured",".105","Calculated","6079","820","2778"
"OR","Boardman","6106","1SG","01-03-2017","15","1","623","","2312.6","Measured",".387","Calculated",".215","Measured","1284.883","Calculated","626.8","Measured",".105","Calculated","5976.2","820","2778"
"OR","Boardman","6106","1SG","01-03-2017","16","1","628","","2295.3","Measured",".383","Calculated",".216","Measured","1295.201","Calculated","628.9","Measured",".105","Calculated","5996.3","820","2778"
"OR","Boardman","6106","1SG","01-03-2017","17","1","625","","2337.9","Measured",".386","Calculated",".231","Measured","1398.497","Calculated","635","Measured",".105","Calculated","6054.1","820","2778"
"OR","Boardman","6106","1SG","01-03-2017","18","1","627","","2330.7","Measured",".386","Calculated",".238","Measured","1438.258","Calculated","633.8","Measured",".105","Calculated","6043.1","820","2778"
"OR","Boardman","6106","1SG","01-03-2017","19","1","627","","2341.1","Measured",".386","Calculated",".233","Measured","1413.425","Calculated","636.2","Measured",".105","Calculated","6066.2","820","2778"
"OR","Boardman","6106","1SG","01-03-2017","20","1","627","","2335.4","Measured",".383","Calculated",".238","Measured","1451.229","Calculated","639.5","Measured",".105","Calculated","6097.6","820","2778"
"OR","Boardman","6106","1SG","01-03-2017","21","1","628","","2338.5","Measured",".383","Calculated",".233","Measured","1422.582","Calculated","640.3","Measured",".105","Calculated","6105.5","820","2778"
"OR","Boardman","6106","1SG","01-03-2017","22","1","592","","2177.6","Measured",".381","Calculated",".213","Measured","1216.784","Calculated","599.1","Measured",".105","Calculated","5712.6","820","2778"
"OR","Boardman","6106","1SG","01-03-2017","23","1","545","","2005.6","Measured",".379","Calculated",".185","Measured","977.762","Calculated","554.3","Measured",".105","Calculated","5285.2","820","2778"
"OR","Boardman","6106","1SG","01-04-2017","0","1","545","","2033.8","Measured",".384","Calculated",".193","Measured","1020.951","Calculated","554.8","Measured",".105","Calculated","5289.9","820","2778"
"OR","Boardman","6106","1SG","01-04-2017","1","1","545","","2039.3","Measured",".384","Calculated",".199","Measured","1056.571","Calculated","556.9","Measured",".105","Calculated","5309.4","820","2778"
"OR","Boardman","6106","1SG","01-04-2017","2","1","545","","2043.7","Measured",".382","Calculated",".197","Measured","1053.497","Calculated","560.9","Measured",".105","Calculated","5347.7","820","2778"
"OR","Boardman","6106","1SG","01-04-2017","3","1","545","","2058.9","Measured",".386","Calculated",".2","Measured","1066.08","Calculated","559.1","Measured",".105","Calculated","5330.4","820","2778"
"OR","Boardman","6106","1SG","01-04-2017","4","1","554","","2119.6","Measured",".386","Calculated",".203","Measured","1115.12","Calculated","576.1","Measured",".105","Calculated","5493.2","820","2778"
"OR","Boardman","6106","1SG","01-04-2017","5","1","617","","2363.9","Measured",".383","Calculated",".228","Measured","1406.395","Calculated","646.9","Measured",".105","Calculated","6168.4","820","2778"
"OR","Boardman","6106","1SG","01-04-2017","6","1","617","","2373.4","Measured",".386","Calculated",".224","Measured","1376.973","Calculated","644.7","Measured",".105","Calculated","6147.2","820","2778"
"OR","Boardman","6106","1SG","01-04-2017","7","1","617","","2373.2","Measured",".386","Calculated",".223","Measured","1371.004","Calculated","644.8","Measured",".105","Calculated","6148","820","2778"
"OR","Boardman","6106","1SG","01-04-2017","8","1","618","","2365.6","Measured",".385","Calculated",".226","Measured","1387.617","Calculated","644","Measured",".105","Calculated","6139.9","820","2778"
"OR","Boardman","6106","1SG","01-04-2017","9","1","618","","2316.3","Measured",".383","Calculated",".243","Measured","1470.49","Calculated","634.7","Measured",".105","Calculated","6051.4","820","2778"
"OR","Boardman","6106","1SG","01-04-2017","10","1","617","","2358.9","Measured",".386","Calculated",".251","Measured","1534.187","Calculated","641.1","Measured",".105","Calculated","6112.3","820","2778"
"OR","Boardman","6106","1SG","01-04-2017","11","1","620","","2353.7","Measured",".385","Calculated",".248","Measured","1515.404","Calculated","640.9","Measured",".105","Calculated","6110.5","820","2778"
"OR","Boardman","6106","1SG","01-04-2017","12","1","619","","2334.7","Measured",".385","Calculated",".258","Measured","1563.17","Calculated","635.4","Measured",".105","Calculated","6058.8","820","2778"
"OR","Boardman","6106","1SG","01-04-2017","13","1","619","","2325.3","Measured",".382","Calculated",".225","Measured","1368.135","Calculated","637.7","Measured",".105","Calculated","6080.6","820","2778"
"OR","Boardman","6106","1SG","01-04-2017","14","1","621","","2337.9","Measured",".386","Calculated",".228","Measured","1381.52","Calculated","635.5","Measured",".105","Calculated","6059.3","820","2778"
"OR","Boardman","6106","1SG","01-04-2017","15","1","630","","2376.8","Measured",".388","Calculated",".22","Measured","1347.214","Calculated","642.3","Measured",".105","Calculated","6123.7","820","2778"
"OR","Boardman","6106","1SG","01-04-2017","16","1","633","","2364","Measured",".383","Calculated",".213","Measured","1315.85","Calculated","647.9","Measured",".105","Calculated","6177.7","820","2778"
"OR","Boardman","6106","1SG","01-04-2017","17","1","633","","2405.4","Measured",".385","Calculated",".212","Measured","1322.838","Calculated","654.4","Measured",".105","Calculated","6239.8","820","2778"
"OR","Boardman","6106","1SG","01-04-2017","18","1","633","","2392.9","Measured",".384","Calculated",".218","Measured","1358.402","Calculated","653.5","Measured",".105","Calculated","6231.2","820","2778"
"OR","Boardman","6106","1SG","01-04-2017","19","1","634","","2402.1","Measured",".386","Calculated",".228","Measured","1419.802","Calculated","653.1","Measured",".105","Calculated","6227.2","820","2778"
"OR","Boardman","6106","1SG","01-04-2017","20","1","633","","2402.6","Measured",".386","Calculated",".223","Measured","1387.194","Calculated","652.4","Measured",".105","Calculated","6220.6","820","2778"
"OR","Boardman","6106","1SG","01-04-2017","21","1","634","","2406.3","Measured",".386","Calculated",".235","Measured","1464.708","Calculated","653.7","Measured",".105","Calculated","6232.8","820","2778"
"OR","Boardman","6106","1SG","01-04-2017","22","1","632","","2404.6","Measured",".386","Calculated",".241","Measured","1500.683","Calculated","653.1","Measured",".105","Calculated","6226.9","820","2778"
"OR","Boardman","6106","1SG","01-04-2017","23","1","632","","2403.1","Measured",".385","Calculated",".242","Measured","1510.685","Calculated","654.7","Measured",".105","Calculated","6242.5","820","2778"
"OR","Boardman","6106","1SG","01-05-2017","0","1","632","","2411.2","Measured",".386","Calculated",".239","Measured","1492.316","Calculated","654.9","Measured",".105","Calculated","6244","820","2778"
"OR","Boardman","6106","1SG","01-05-2017","1","1","631","","2403.4","Measured",".385","Calculated",".236","Measured","1471.578","Calculated","654","Measured",".105","Calculated","6235.5","820","2778"
"OR","Boardman","6106","1SG","01-05-2017","2","1","632","","2407.9","Measured",".387","Calculated",".239","Measured","1485.576","Calculated","651.9","Measured",".105","Calculated","6215.8","820","2778"
"OR","Boardman","6106","1SG","01-05-2017","3","1","632","","2385.1","Measured",".383","Calculated",".231","Measured","1437.582","Calculated","652.7","Measured",".105","Calculated","6223.3","820","2778"
"OR","Boardman","6106","1SG","01-05-2017","4","1","630","","2406.1","Measured",".386","Calculated",".229","Measured","1426.533","Calculated","653.3","Measured",".105","Calculated","6229.4","820","2778"
"OR","Boardman","6106","1SG","01-05-2017","5","1","631","","2413.8","Measured",".385","Calculated",".221","Measured","1385.405","Calculated","657.5","Measured",".105","Calculated","6268.8","820","2778"
"OR","Boardman","6106","1SG","01-05-2017","6","1","631","","2414.5","Measured",".383","Calculated",".222","Measured","1398.2","Calculated","660.6","Measured",".105","Calculated","6298.2","820","2778"
"OR","Boardman","6106","1SG","01-05-2017","7","1","631","","2397.9","Measured",".384","Calculated",".216","Measured","1349.719","Calculated","655.4","Measured",".105","Calculated","6248.7","820","2778"
"OR","Boardman","6106","1SG","01-05-2017","8","1","634","","2424.1","Measured",".384","Calculated",".214","Measured","1350.126","Calculated","661.7","Measured",".105","Calculated","6309","820","2778"
"OR","Boardman","6106","1SG","01-05-2017","9","1","633","","2424.7","Measured",".388","Calculated",".215","Measured","1343.492","Calculated","655.4","Measured",".105","Calculated","6248.8","820","2778"
"OR","Boardman","6106","1SG","01-05-2017","10","1","633","","2358.6","Measured",".379","Calculated",".215","Measured","1338.891","Calculated","653.1","Measured",".105","Calculated","6227.4","820","2778"
"OR","Boardman","6106","1SG","01-05-2017","11","1","636","","2420.3","Measured",".388","Calculated",".226","Measured","1409.924","Calculated","654.3","Measured",".105","Calculated","6238.6","820","2778"
"OR","Boardman","6106","1SG","01-05-2017","12","1","636","","2397.6","Measured",".386","Calculated",".206","Measured","1279.878","Calculated","651.6","Measured",".105","Calculated","6213","820","2778"
"OR","Boardman","6106","1SG","01-05-2017","13","1","636","","2392.6","Measured",".386","Calculated",".201","Measured","1245.436","Calculated","649.9","Measured",".105","Calculated","6196.2","820","2778"
"OR","Boardman","6106","1SG","01-05-2017","14","1","636","","2385.4","Measured",".386","Calculated",".199","Measured","1229.303","Calculated","647.9","Measured",".105","Calculated","6177.4","820","2778"
"OR","Boardman","6106","1SG","01-05-2017","15","1","633","","2363.1","Measured",".387","Calculated",".197","Measured","1202.764","Calculated","640.3","Measured",".105","Calculated","6105.4","820","2778"
"OR","Boardman","6106","1SG","01-05-2017","16","1","635","","2377.8","Measured",".387","Calculated",".198","Measured","1215.819","Calculated","644","Measured",".105","Calculated","6140.5","820","2778"
"OR","Boardman","6106","1SG","01-05-2017","17","1","635","","2359.6","Measured",".383","Calculated",".2","Measured","1230.74","Calculated","645.4","Measured",".105","Calculated","6153.7","820","2778"
"OR","Boardman","6106","1SG","01-05-2017","18","1","633","","2375.8","Measured",".386","Calculated",".2","Measured","1231.1","Calculated","645.6","Measured",".105","Calculated","6155.5","820","2778"
"OR","Boardman","6106","1SG","01-05-2017","19","1","636","","2385.7","Measured",".386","Calculated",".2","Measured","1235.4","Calculated","647.8","Measured",".105","Calculated","6177","820","2778"
"OR","Boardman","6106","1SG","01-05-2017","20","1","635","","2388.7","Measured",".387","Calculated",".198","Measured","1220.611","Calculated","646.6","Measured",".105","Calculated","6164.7","820","2778"
"OR","Boardman","6106","1SG","01-05-2017","21","1","635","","2374.4","Measured",".382","Calculated",".198","Measured","1231.362","Calculated","652.3","Measured",".105","Calculated","6219","820","2778"
"OR","Boardman","6106","1SG","01-05-2017","22","1","635","","2400.7","Measured",".384","Calculated",".215","Measured","1343.557","Calculated","655.4","Measured",".105","Calculated","6249.1","820","2778"
"OR","Boardman","6106","1SG","01-05-2017","23","1","632","","2393.8","Measured",".383","Calculated",".214","Measured","1336.195","Calculated","654.9","Measured",".105","Calculated","6243.9","820","2778"
"OR","Boardman","6106","1SG","01-06-2017","0","1","632","","2388.5","Measured",".385","Calculated",".215","Measured","1332.979","Calculated","650.2","Measured",".105","Calculated","6199.9","820","2778"
"OR","Boardman","6106","1SG","01-06-2017","1","1","633","","2382.7","Measured",".384","Calculated",".222","Measured","1377.932","Calculated","651","Measured",".105","Calculated","6206.9","820","2778"
"OR","Boardman","6106","1SG","01-06-2017","2","1","631","","2392.1","Measured",".386","Calculated",".227","Measured","1405.561","Calculated","649.4","Measured",".105","Calculated","6191.9","820","2778"
"OR","Boardman","6106","1SG","01-06-2017","3","1","631","","2403.6","Measured",".386","Calculated",".219","Measured","1365.158","Calculated","653.8","Measured",".105","Calculated","6233.6","820","2778"
"OR","Boardman","6106","1SG","01-06-2017","4","1","632","","2394.8","Measured",".382","Calculated",".217","Measured","1359.831","Calculated","657.2","Measured",".105","Calculated","6266.5","820","2778"
"OR","Boardman","6106","1SG","01-06-2017","5","1","630","","2410.6","Measured",".384","Calculated",".219","Measured","1374.466","Calculated","658.2","Measured",".105","Calculated","6276.1","820","2778"
"OR","Boardman","6106","1SG","01-06-2017","6","1","633","","2407.1","Measured",".385","Calculated",".224","Measured","1400.694","Calculated","655.8","Measured",".105","Calculated","6253.1","820","2778"
"OR","Boardman","6106","1SG","01-06-2017","7","1","632","","2410.4","Measured",".386","Calculated",".224","Measured","1399.059","Calculated","655.1","Measured",".105","Calculated","6245.8","820","2778"
